img,filename,caption,sentid
4121,2229737667.jpg,A worker stands outside a public restroom.,20608
4121,2229737667.jpg,Man in uniform waiting on a wall.,20609
24727,4944548179.jpg,A person painting a mural on the side of a building while people are standing around watching.,123635
24727,4944548179.jpg,Pedestrians stop to watch a man create a mural on a wall at the side of a street.,123636
24727,4944548179.jpg,A painting of a man drinking from a bottle on the side of a building.,123637
24727,4944548179.jpg,An artist is painting a mural on the side of a building.,123638
24727,4944548179.jpg,A crowd gathers to watch the artist at work.,123639
7706,2689829779.jpg,"A young, white boy is lying on a couch with an injured leg wrapped in a knee brace.",38530
7706,2689829779.jpg,"Right leg in a brace, a young boy lies on the couch while using his cellphone.",38531
7706,2689829779.jpg,A boy with a hurt leg is holding a device.,38532
7706,2689829779.jpg,A teenager has his leg in a brace.,38533
7706,2689829779.jpg,A boy wearing a leg brace.,38534
13021,3357209547.jpg,Two warmly clothed people are walking by a very old wooden church.,65105
13021,3357209547.jpg,Two people are near a wooden building wearing backpacks.,65106
13021,3357209547.jpg,Two people are walking towards a wooded building.,65107
13021,3357209547.jpg,Two people are walking towards a house.,65108
13021,3357209547.jpg,Two people walking by an old house.,65109
27852,6331630561.jpg,"Two girls are doing karate together, while others are walking in the background.",139260
27852,6331630561.jpg,Two girls spar in traditional martial arts clothing.,139261
27852,6331630561.jpg,Two women competing in martial arts event at a gym.,139262
27852,6331630561.jpg,Two females sparring in martial arts.,139263
27852,6331630561.jpg,Two females having a karate match.,139264
5968,2466093839.jpg,One boy is running and pushing another little boy on a toy with wheels on it.,29840
5968,2466093839.jpg,One boy is pushing another boy down a street in a doll carriage.,29841
5968,2466093839.jpg,Blurry image of one young boy being pushed in a cart by another.,29842
5968,2466093839.jpg,A little boy quickly pushes another child on a riding toy.,29843
5968,2466093839.jpg,Two young kids play and run.,29844
11633,3193678492.jpg,Three men in bright clothing work on street with railroad tracks.,58165
11633,3193678492.jpg,Three men are working construction at night on a street.,58166
11633,3193678492.jpg,Construction workers doing work in the streets at night.,58167
11633,3193678492.jpg,Worker in an orange and white vest.,58168
11633,3193678492.jpg,A construction site at night.,58169
14917,3580949553.jpg,On a college campus a person in a gray shirt is laying atop a short brick wall.,74585
14917,3580949553.jpg,An individual is laying down on a brick wall outside next to trees.,74586
14917,3580949553.jpg,A young man in shorts lounging on a brick wall in a park.,74587
14917,3580949553.jpg,A person taking a rest on a brick ledge.,74588
14917,3580949553.jpg,A girl is lying on a short brick wall.,74589
28607,689776124.jpg,A dark dog with its tongue hanging out runs through the grass.,143035
28607,689776124.jpg,A black dog is happily running through the grass.,143036
28607,689776124.jpg,A black dog running toward the camera.,143037
28607,689776124.jpg,A black dog runs with its tongue out.,143038
28607,689776124.jpg,A dog plays in the grass.,143039
2207,169490297.jpg,"A boy in a blue, yellow, and orange shirt holding his arms out from his sides.",11035
2207,169490297.jpg,The boy in the blue and yellow top is standing with arms outstretched.,11036
2207,169490297.jpg,"A boy in a blue, yellow, and orange shirt plays outside.",11037
2207,169490297.jpg,A child with a brightly colored shirt plays outside.,11038
2207,169490297.jpg,A boy looks down and spreads his arms wide,11039
3545,213224451.jpg,A family is standing in front of a building that is having some construction done to it.,17725
3545,213224451.jpg,A group of people stand together in front a little white house.,17726
3545,213224451.jpg,A group of people standing on the steps of an old house.,17727
3545,213224451.jpg,People standing in front of a house that is being built,17728
3545,213224451.jpg,Some people are standing outside a house.,17729
27447,6143908469.jpg,A Twins baseball pitcher is about to throw a ball from the pitching mound while an umpire and second baseman look on in the background.,137235
27447,6143908469.jpg,A right handed pitcher is in motion of throwing a pitch.,137236
27447,6143908469.jpg,A pitcher on the Minnesota Twins throws a pitch.,137237
27447,6143908469.jpg,Pitcher throwing pitch while umpire looks on.,137238
27447,6143908469.jpg,A baseball pitcher is throwing a pitch.,137239
5126,2362918118.jpg,An older man in a yellow shirt holds a green shopping bag while standing in the middle of a street.,25630
5126,2362918118.jpg,"A man in a dress shirt, pants, and tie is standing on a sidewalk holding a green shopping bag.",25631
5126,2362918118.jpg,An older man wearing brown pants and a yellow shirt holds a green bag as he watches the street.,25632
5126,2362918118.jpg,Middle-aged man in yellow shirt standing on sidewalk holding a green bag and casting a shadow.,25633
5126,2362918118.jpg,An older man holding a green bag waits until safe to cross the street.,25634
29991,7787559214.jpg,A man casually sits on a chair and talks on the cellphone as there is a bus in the background.,149955
29991,7787559214.jpg,Man sitting down on a cafe table while a worker cleans the tour bus in the background,149956
29991,7787559214.jpg,An older gentlemen sitting in a public place with his hand against his face.,149957
29991,7787559214.jpg,A man is sitting at a restaurant table outdoors.,149958
29991,7787559214.jpg,A man sits as a man behind him washes a bus.,149959
24460,4927040237.jpg,"A young man wearing a red shirt, and blue jeans, is laying down next to a window.",122300
24460,4927040237.jpg,This young Asian man rests for a short while outside of an office building.,122301
24460,4927040237.jpg,A young man takes a nap in the window of a business next to the street.,122302
24460,4927040237.jpg,A man in a red shirt and jeans is lying down on a small ledge.,122303
24460,4927040237.jpg,A man takes a nap in the city.,122304
7648,2680619645.jpg,The black and brown dog is standing with its legs apart on the beach.,38240
7648,2680619645.jpg,A black dog is standing with his legs spread wide apart on some sand,38241
7648,2680619645.jpg,A dog plays on the beach.,38242
7648,2680619645.jpg,A dog plays on a beach.,38243
7648,2680619645.jpg,An aggressive dog.,38244
1611,146343683.jpg,Two parents sit on a couch while a girl in a pink sweater lounges across them.,8055
1611,146343683.jpg,A man a woman and a child sitting on a couch smiling,8056
1611,146343683.jpg,A family of 3 sits and poses on a couch together.,8057
1611,146343683.jpg,"A male, female, and young girl are on a couch.",8058
1611,146343683.jpg,A family sitting on a couch.,8059
28647,6914913606.jpg,"A group of uniformed schoolgirls crosses a street in a residential neighborhood, with a fancy balcony and a less prominent balcony on the left, much less ornate structures on the right, and a beautiful yellow church with two towers in the background against a blue sky with thin clouds.",143235
28647,6914913606.jpg,A group of girls in school uniforms is walking past a town square with a large classic looking church in the background.,143236
28647,6914913606.jpg,A group of adolescents dressed in uniforms are walking down the street.,143237
28647,6914913606.jpg,School children walking in line past a church on a sunny day.,143238
28647,6914913606.jpg,Children in uniforms cross a wide street.,143239
20118,4552210849.jpg,"A young man samples and peddles the wares of a fresh produce stall in possibly a ""farmers market"".",100590
20118,4552210849.jpg,"A man with long red-hair, a brown shirt and plaid pants sells fruit in a market.",100591
20118,4552210849.jpg,A man wearing a brown sweater standing next to a fruit stand.,100592
20118,4552210849.jpg,A fruit vendor trying to sell his fruit in a market.,100593
20118,4552210849.jpg,A person selling fruit in a market.,100594
22227,4742814797.jpg,A group of uniformed officers in a street wearing a mixture of gas masks and face shields.,111135
22227,4742814797.jpg,Men in gas masks kneel in front of a large audience.,111136
22227,4742814797.jpg,Police wearing gas masks kneel before the ground.,111137
22227,4742814797.jpg,A group of people in uniforms have gas masks on.,111138
22227,4742814797.jpg,Riot cops putting on gas masks.,111139
18716,4349523799.jpg,"There is a woman here in a children's room, wearing a red vest, with her hand in a fake sharks mouth.",93580
18716,4349523799.jpg,A woman is posing next to a cage full of stuffed sharks with cartoons painted on the wall behind her.,93581
18716,4349523799.jpg,Woman wearing a red vest is touching a pile of stuffed shark plushies.,93582
18716,4349523799.jpg,A female is placing her hand inside a bin of shark stuffed animals.,93583
18716,4349523799.jpg,A middle-aged woman shows off a collection of stuffed shark toys.,93584
21100,4653052057.jpg,A girl in a white t-shirt walks next to a shirtless man who is covered in tattoos.,105500
21100,4653052057.jpg,A woman with a white shirt is seen with a half-naked man with many tattoos.,105501
21100,4653052057.jpg,A woman in a white shirt walks next to a shirtless man covered in tattoos.,105502
21100,4653052057.jpg,"A woman in a white shirt walks with a shirtless, tattooed man.",105503
21100,4653052057.jpg,A tattooed man walks with a woman in a white t-shirt.,105504
23859,4870785283.jpg,A person stands alone in a large ditch with an overpass in the background.,119295
23859,4870785283.jpg,An individual walking by a bridge and a factory.,119296
23859,4870785283.jpg,A person walks along a trail towards a bridge.,119297
23859,4870785283.jpg,A person is walking by the bridge.,119298
23859,4870785283.jpg,Strolling down path to nowhere.,119299
2620,1884065356.jpg,The black dog waring a red collar is running through the water with a ball in its mouth.,13100
2620,1884065356.jpg,"A large, black dog with something in its mouth is coming out of a pool of water.",13101
2620,1884065356.jpg,A black laborador with a ball in his mouth coming out of the surf,13102
2620,1884065356.jpg,A black dog runs through the water with a ball in its mouth.,13103
2620,1884065356.jpg,A black dog in the water,13104
951,1307094208.jpg,"A person wearing a hat and carrying a knapsack walks uphill on a sand dune under a dark, cloudy sky and leaves the only visible footprints behind.",4755
